Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,MACD,Signal_Line,Histogram
2024-09-05 00:00:00-04:00,223.49000549316406,235.0,222.25,230.1699981689453,119355000,0.0,0.0,,,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,232.60000610351562,233.60000610351562,210.50999450683594,210.72999572753906,112177000,0.0,0.0,,,-1.5507694255252602,-0.31015388510505204,-1.2406155404202082
2024-09-09 00:00:00-04:00,216.1999969482422,219.8699951171875,213.6699981689453,216.27000427246094,67443500,0.0,0.0,,,-2.306149126549599,-0.7093529333939614,-1.5967961931556374
2024-09-10 00:00:00-04:00,220.07000732421875,226.39999389648438,218.63999938964844,226.1699981689453,78891100,0.0,0.0,,,-2.0819468250508066,-0.9838717117253305,-1.0980751133254762
2024-09-11 00:00:00-04:00,224.5500030517578,228.47000122070312,216.8000030517578,228.1300048828125,83548600,0.0,0.0,222.29400024414062,,-1.7262100495503887,-1.1323393792903422,-0.5938706702600465
2024-09-12 00:00:00-04:00,224.66000366210938,231.4499969482422,223.8300018310547,229.80999755859375,72020000,0.0,0.0,222.2220001220703,,-1.2938104815085296,-1.1646335997339798,-0.12917688177454978
2024-09-13 00:00:00-04:00,228.0,232.6699981689453,226.32000732421875,230.2899932861328,59515100,0.0,0.0,226.13399963378907,,-0.9020013547033159,-1.112107150727847,0.21010579602453117
2024-09-16 00:00:00-04:00,229.3000030517578,229.9600067138672,223.52999877929688,226.77999877929688,54323000,0.0,0.0,228.23599853515626,,-0.8647487361880621,-1.0626354678198902,0.19788673163182802
2024-09-17 00:00:00-04:00,229.4499969482422,234.57000732421875,226.5500030517578,227.8699951171875,66761600,0.0,0.0,228.57599792480468,,-0.7387562504405594,-0.997859624344024,0.2591033739034646
2024-09-18 00:00:00-04:00,230.08999633789062,235.67999267578125,226.8800048828125,227.1999969482422,78010200,0.0,0.0,228.38999633789064,,-0.6850724616888044,-0.9353021918129801,0.2502297301241757
2024-09-19 00:00:00-04:00,234.0,244.24000549316406,232.1300048828125,243.9199981689453,102694600,0.0,0.0,231.21199645996094,,0.6985838515111311,-0.6085249831481578,1.307108834659289
2024-09-20 00:00:00-04:00,241.52000427246094,243.99000549316406,235.9199981689453,238.25,99879100,0.0,0.0,232.8039978027344,,1.3223764497831212,-0.2223446965619021,1.5447211463450232
2024-09-23 00:00:00-04:00,242.61000061035156,250.0,241.9199981689453,250.0,86927200,0.0,0.0,237.447998046875,,2.7333549646710935,0.3687952356846971,2.3645597289863964
2024-09-24 00:00:00-04:00,254.0800018310547,257.19000244140625,249.0500030517578,254.27000427246094,88491000,0.0,0.0,242.72799987792968,,4.14830023921354,1.1246962363904658,3.023604002823075
2024-09-25 00:00:00-04:00,252.5399932861328,257.04998779296875,252.27999877929688,257.0199890136719,65034300,0.0,0.0,248.69199829101564,65.71461895258915,5.428973522108777,1.985551693534128,3.4434218285746487
2024-09-26 00:00:00-04:00,260.6000061035156,261.75,251.52999877929688,254.22000122070312,67142200,0.0,0.0,250.7519989013672,81.61072033102208,6.14712053209351,2.8178654612460043,3.3292550708475055
2024-09-27 00:00:00-04:00,257.3800048828125,260.70001220703125,254.1199951171875,260.4599914550781,70988100,0.0,0.0,255.19399719238282,81.79595805355754,7.137495666509238,3.6817915022986516,3.455704164210587
2024-09-30 00:00:00-04:00,259.0400085449219,264.8599853515625,255.77000427246094,261.6300048828125,80705700,0.0,0.0,257.51999816894534,79.18040464946327,7.925426023417629,4.5305184065224475,3.394907616895181
2024-10-01 00:00:00-04:00,262.6700134277344,263.9800109863281,248.52999877929688,258.0199890136719,87397600,0.0,0.0,258.2699951171875,73.9464805261485,8.164453657948116,5.257305456807582,2.907148201140534
2024-10-02 00:00:00-04:00,247.5500030517578,251.16000366210938,241.5,249.02000427246094,93983900,0.0,0.0,256.6699981689453,63.77457070000304,7.540736313532705,5.713991628152606,1.8267446853800982
2024-10-03 00:00:00-04:00,244.47999572753906,249.7899932861328,237.80999755859375,240.66000366210938,80729200,0.0,0.0,253.95799865722657,56.680849357099646,6.299239925902469,5.83104128770258,0.4681986381998895
2024-10-04 00:00:00-04:00,246.69000244140625,250.9600067138672,244.5800018310547,250.0800018310547,86573200,0.0,0.0,251.8820007324219,63.9487609994583,6.006224206325641,5.866077871427192,0.1401463348984482
2024-10-07 00:00:00-04:00,249.0,249.8300018310547,240.6999969482422,240.8300018310547,68113300,0.0,0.0,247.7220001220703,57.06806822983856,4.970314748465455,5.686925246834845,-0.7166104983693895
2024-10-08 00:00:00-04:00,243.55999755859375,246.2100067138672,240.55999755859375,244.5,56303200,0.0,0.0,245.01800231933595,59.13604096860135,4.394826397539674,5.428505476975811,-1.033679079436137
2024-10-09 00:00:00-04:00,243.82000732421875,247.42999267578125,239.50999450683594,241.0500030517578,66289500,0.0,0.0,243.42400207519532,48.23731970031961,3.618648287438475,5.066534039068344,-1.4478857516298689
2024-10-10 00:00:00-04:00,241.80999755859375,242.7899932861328,232.33999633789062,238.77000427246094,83087100,0.0,0.0,243.04600219726564,50.333250735314685,2.7874131328860585,4.610709857831887,-1.8232967249458287
2024-10-11 00:00:00-04:00,220.1300048828125,223.33999633789062,214.3800048828125,217.8000030517578,142628900,0.0,0.0,236.59000244140626,31.545159224739947,0.43157451689418735,3.774882789644347,-3.3433082727501597
2024-10-14 00:00:00-04:00,220.1300048828125,221.91000366210938,213.74000549316406,219.16000366210938,86291900,0.0,0.0,232.2560028076172,29.1829642157481,-1.310596139446261,2.7577870038262255,-4.068383143272486
2024-10-15 00:00:00-04:00,220.00999450683594,224.25999450683594,217.1199951171875,219.57000732421875,62988800,0.0,0.0,227.27000427246094,27.161857452111335,-2.6279022459897874,1.680649153863023,-4.30855139985281
2024-10-16 00:00:00-04:00,221.39999389648438,222.82000732421875,218.92999267578125,221.3300018310547,49632800,0.0,0.0,223.3260040283203,29.684990346153043,-3.4896336537507864,0.6465925923402611,-4.136226246091048
2024-10-17 00:00:00-04:00,221.58999633789062,222.0800018310547,217.89999389648438,220.88999938964844,50791800,0.0,0.0,219.7500030517578,23.67266317714548,-4.160111348561742,-0.31474819584013947,-3.8453631527216023
2024-10-18 00:00:00-04:00,220.7100067138672,222.27999877929688,219.22999572753906,220.6999969482422,49611900,0.0,0.0,220.3300018310547,22.407975633665615,-4.653162599382625,-1.1824310765486366,-3.470731522833989
2024-10-21 00:00:00-04:00,218.89999389648438,220.47999572753906,215.72999572753906,218.85000610351562,47329000,0.0,0.0,220.26800231933595,22.95263262149507,-5.13400643764632,-1.9727461487681732,-3.161260288878147
2024-10-22 00:00:00-04:00,217.30999755859375,218.22000122070312,215.25999450683594,217.97000122070312,43268700,0.0,0.0,219.9480010986328,25.85160499740229,-5.5224285644004,-2.6826826318946186,-2.8397459325057812
2024-10-23 00:00:00-04:00,217.1300048828125,218.72000122070312,212.11000061035156,213.64999389648438,80938900,0.0,0.0,218.41199951171876,27.58505413641079,-6.10843020450838,-3.3678321464173715,-2.7405980580910088
2024-10-24 00:00:00-04:00,244.67999267578125,262.1199951171875,242.64999389648438,260.4800109863281,204491900,0.0,0.0,226.3300018310547,55.32459919124996,-2.762208699368898,-3.246707457007677,0.4844987576387787
2024-10-25 00:00:00-04:00,256.010009765625,269.489990234375,255.32000732421875,269.19000244140625,161611900,0.0,0.0,236.0280029296875,64.60049298829495,0.5857671110385922,-2.480212543398423,3.0659796544370153
2024-10-28 00:00:00-04:00,270.0,273.5400085449219,262.239990234375,262.510009765625,107653600,0.0,0.0,244.76000366210937,58.993313136608286,2.6692727648734262,-1.4503154817440533,4.11958824661748
2024-10-29 00:00:00-04:00,264.510009765625,264.9800109863281,255.50999450683594,259.5199890136719,80521800,0.0,0.0,253.07000122070312,59.265566693075215,4.032709752595366,-0.3537104348761694,4.386420187471535
2024-10-30 00:00:00-04:00,258.0400085449219,263.3500061035156,255.82000732421875,257.54998779296875,53993600,0.0,0.0,261.85,59.45047183828269,4.897821713944268,0.6965959948879181,4.20122571905635
2024-10-31 00:00:00-04:00,257.989990234375,259.75,249.25,249.85000610351562,66575300,0.0,0.0,259.7239990234375,68.61424017568254,4.90555680001404,1.5383881559131425,3.3671686441008974
2024-11-01 00:00:00-04:00,252.0399932861328,254.0,246.6300048828125,248.97999572753906,57544800,0.0,0.0,255.68199768066407,67.41821531750307,4.78631073432112,2.1879726715947383,2.5983380627263815
2024-11-04 00:00:00-05:00,244.55999755859375,248.89999389648438,238.8800048828125,242.83999633789062,68802400,0.0,0.0,251.74799499511718,62.739507642257735,4.148538956791185,2.580085928634028,1.5684530281571574
2024-11-05 00:00:00-05:00,247.33999633789062,255.27999877929688,246.2100067138672,251.44000244140625,69282500,0.0,0.0,250.13199768066406,65.33563808283016,4.2876237894138285,2.921593500789988,1.3660302886238407
2024-11-06 00:00:00-05:00,284.6700134277344,289.5899963378906,275.6199951171875,288.5299987792969,165228700,0.0,0.0,256.3279998779297,75.08529448880745,7.306477724668838,3.798570345565758,3.50790737910308
2024-11-07 00:00:00-05:00,288.8900146484375,299.75,285.5199890136719,296.9100036621094,117309200,0.0,0.0,265.73999938964846,76.64498754575315,10.256902391378844,5.090236754728375,5.166665636650469
2024-11-08 00:00:00-05:00,299.1400146484375,328.7099914550781,297.6600036621094,321.2200012207031,204782800,0.0,0.0,280.18800048828126,80.93309224690998,14.39085995667898,6.950361395118497,7.440498561560483
2024-11-11 00:00:00-05:00,346.29998779296875,358.6400146484375,336.0,350.0,210521600,0.0,0.0,301.6200012207031,84.1392101350478,19.76155755340585,9.512600626775967,10.248956926629884
2024-11-12 00:00:00-05:00,342.739990234375,345.8399963378906,323.30999755859375,328.489990234375,155726000,0.0,0.0,317.0299987792969,77.27013227229108,22.028267910809802,12.015734083582736,10.012533827227067
2024-11-13 00:00:00-05:00,335.8500061035156,344.6000061035156,322.5,330.239990234375,125405600,0.0,0.0,325.3719970703125,71.07806823079387,23.69274733144465,14.35113673315512,9.341610598289531
2024-11-14 00:00:00-05:00,327.69000244140625,329.9800109863281,310.3699951171875,311.17999267578125,120726100,0.0,0.0,328.2259948730469,61.94050678301402,23.206368185314147,16.122183023586928,7.08418516172722
2024-11-15 00:00:00-05:00,310.57000732421875,324.67999267578125,309.2200012207031,320.7200012207031,114440300,0.0,0.0,328.12599487304686,66.28797938283422,23.321868189105203,17.562120056690585,5.759748132414618
2024-11-18 00:00:00-05:00,340.7300109863281,348.54998779296875,330.010009765625,338.739990234375,126547500,0.0,0.0,325.8739929199219,70.44703714678606,24.58407537049817,18.966511119452104,5.6175642510460655
2024-11-19 00:00:00-05:00,335.760009765625,347.3800048828125,332.75,346.0,88852500,0.0,0.0,329.37599487304686,72.22250335829821,25.87196980593569,20.34760285674882,5.52436694918687
2024-11-20 00:00:00-05:00,345.0,346.6000061035156,334.29998779296875,342.0299987792969,66340700,0.0,0.0,331.73399658203124,73.6020019578255,26.269471390955346,21.531976563590128,4.737494827365218
2024-11-21 00:00:00-05:00,343.80999755859375,347.989990234375,335.2799987792969,339.6400146484375,58011700,0.0,0.0,337.4260009765625,73.03354103532588,26.09088305663198,22.4437578621985,3.6471251944334817
2024-11-22 00:00:00-05:00,341.0899963378906,361.5299987792969,337.70001220703125,352.55999755859375,89140700,0.0,0.0,343.79400024414065,76.9476393696871,26.684285328195926,23.291863355397986,3.3924219727979406
2024-11-25 00:00:00-05:00,360.1400146484375,361.92999267578125,338.20001220703125,338.5899963378906,95890900,0.0,0.0,343.7640014648438,70.85427172374892,25.730691166337238,23.779628917585836,1.951062248751402
2024-11-26 00:00:00-05:00,341.0,346.9599914550781,335.6600036621094,338.2300109863281,62295900,0.0,0.0,342.2100036621094,64.42922444015066,24.661629203316636,23.956028974731996,0.7056002285846397
2024-11-27 00:00:00-05:00,341.79998779296875,342.54998779296875,326.5899963378906,332.8900146484375,57896400,0.0,0.0,340.3820068359375,60.633650264291525,23.11701822296078,23.78822682437775,-0.6712086014169714
2024-11-29 00:00:00-05:00,336.0799865722656,345.45001220703125,334.6499938964844,345.1600036621094,37167600,0.0,0.0,341.4860046386719,57.61741425109561,22.622213664251717,23.555024192352544,-0.932810528100827
2024-12-02 00:00:00-05:00,352.3800048828125,360.0,351.1499938964844,357.0899963378906,77986500,0.0,0.0,342.3920043945312,52.526908186845354,22.928423597641768,23.42970407341039,-0.501280475768624
2024-12-03 00:00:00-05:00,351.79998779296875,355.69000244140625,348.20001220703125,351.4200134277344,58267200,0.0,0.0,344.9580078125,59.21255034667942,22.45473275948592,23.2347098106255,-0.7799770511395785
2024-12-04 00:00:00-05:00,353.0,358.1000061035156,348.6000061035156,357.92999267578125,50610300,0.0,0.0,348.89800415039065,60.71512417482493,22.34702765240479,23.05717337898136,-0.7101457265765703
